0.000991	0.000000	0.000000	0.000000	0.000000	0.000000
0.002972	0.000000	0.000000	0.000000	0.000000	0.000000
0.004953	0.000000	0.000000	0.000000	0.000000	0.000000
0.006935	0.000000	0.000000	0.000000	0.000000	0.000000
0.008916	0.000000	0.000000	0.000000	0.000000	0.000000
0.010897	0.000000	0.000000	0.000000	0.000000	0.000000
0.012879	0.000000	0.000000	0.000000	0.000000	0.000000
0.014860	0.000000	0.000000	0.000000	0.000000	0.000000
0.016841	0.000000	0.000000	0.000000	0.000000	0.000000
0.018823	0.000000	0.000000	0.000000	0.000000	0.000000
0.020804	0.000000	0.000000	0.000000	0.000000	0.000000
0.022786	0.000000	0.000000	0.000000	0.000000	0.000000
0.024767	0.000000	0.000000	0.000000	0.000000	0.000000
0.026748	0.000000	0.000000	0.000000	0.000000	0.000000
0.028730	0.000000	0.000000	0.000000	0.000000	0.000000
0.030711	0.000000	0.000000	0.000000	0.000000	0.000000
0.032692	0.000000	0.000000	0.000000	0.000000	0.000000
0.034674	0.000000	0.000000	0.000000	0.000000	0.000000
0.036655	0.000000	0.000000	0.000000	0.000000	0.000000
0.038636	0.000000	0.000000	0.000000	0.000000	0.000000
0.040618	0.000000	0.000000	0.000000	0.000000	0.000000
0.042599	0.000000	0.000000	0.000000	0.000000	0.000000
0.044580	0.000000	0.000000	0.000000	0.000000	0.000000
0.046562	0.000000	0.000000	0.000000	0.000000	0.000000
0.048543	0.000000	0.000000	0.000000	0.000000	0.000000
0.050524	0.000000	0.000000	0.000000	0.000000	0.000000
0.052506	0.000000	0.000000	0.000000	0.000000	0.000000
0.054487	0.000000	0.000000	0.000000	0.000000	0.000000
0.056468	0.000000	0.000000	0.000000	0.000000	0.000000
0.058450	0.000000	0.000000	0.000000	0.000000	0.000000
0.060431	0.000000	0.000000	0.000000	0.000000	0.000000
0.062413	0.000000	0.000000	0.000000	0.000000	0.000000
0.064394	0.000000	0.000000	0.000000	0.000000	0.000000
0.066375	0.000000	0.000000	0.000000	0.000000	0.000000
0.068357	0.000000	0.000000	0.000000	0.000000	0.000000
0.070338	0.000000	0.000000	0.000000	0.000000	0.000000
0.072319	0.000000	0.000000	0.000000	0.000000	0.000000
0.074301	0.000000	0.000000	0.000000	0.000000	0.000000
0.076282	0.000000	0.000000	0.000000	0.000000	0.000000
0.078263	0.000000	0.000000	0.000000	0.000000	0.000000
0.080245	0.000000	0.000000	0.000000	0.000000	0.000000
0.082226	0.000000	0.000000	0.000000	0.000000	0.000000
0.084207	0.000000	0.000000	0.000000	0.000000	0.000000
0.086189	0.000000	0.000000	0.000000	0.000000	0.000000
0.088170	0.000000	0.000000	0.000000	0.000000	0.000000
0.090151	0.000000	0.000000	0.000000	0.000000	0.000000
0.092133	0.000000	0.000000	0.000000	0.000000	0.000000
0.094114	0.000000	0.000000	0.000000	0.000000	0.000000
0.096095	0.000000	0.000000	0.000000	0.000000	0.000000
0.098077	0.000000	0.000000	0.000000	0.000000	0.000000
0.100058	0.000000	0.000000	0.000000	0.000000	0.000000
0.102040	0.000000	0.000000	0.000000	0.000000	0.000000
0.104021	0.000000	0.000000	0.000000	0.000000	0.000000
0.106002	0.000000	0.000000	0.000000	0.000000	0.000000
0.107984	0.000000	0.000000	0.000000	0.000000	0.000000
0.109965	0.000000	0.000000	0.000000	0.000000	0.000000
0.111946	0.000000	0.000000	0.000000	0.000000	0.000000
0.113928	0.000000	0.000000	0.000000	0.000000	0.000000
0.115909	0.000000	0.000000	0.000000	0.000000	0.000000
0.117890	0.000000	0.000000	0.000000	0.000000	0.000000
0.119872	0.000000	0.000000	0.000000	0.000000	0.000000
0.121853	0.000000	0.000000	0.000000	0.000000	0.000000
0.123834	0.000000	0.000000	0.000000	0.000000	0.000000
0.125816	0.000000	0.000000	0.000000	0.000000	0.000000
0.127797	0.000000	0.000000	0.000000	0.000000	0.000000
0.129778	0.000000	0.000000	0.000000	0.000000	0.000000
0.131760	0.000000	0.000000	0.000000	0.000000	0.000000
0.133741	0.000000	0.000000	0.000000	0.000000	0.000000
0.135722	0.000000	0.000000	0.000000	0.000000	0.000000
0.137704	0.000000	0.000000	0.000000	0.000000	0.000000
0.139685	0.000000	0.000000	0.000000	0.000000	0.000000
0.141667	0.000000	0.000000	0.000000	0.000000	0.000000
0.143648	0.000000	0.000000	0.000000	0.000000	0.000000
0.145629	0.000000	0.000000	0.000000	0.000000	0.000000
0.147611	0.000000	0.000000	0.000000	0.000000	0.000000
0.149592	0.000000	0.000000	0.000000	0.000000	0.000000
0.151573	0.000000	0.000000	0.000000	0.000000	0.000000
0.153555	0.000000	0.000000	0.000000	0.000000	0.000000
0.155536	0.000000	0.000000	0.000000	0.000000	0.000000
0.157517	0.000000	0.000000	0.000000	0.000000	0.000000
0.159499	0.000000	0.000000	0.000000	0.000000	0.000000
0.161480	0.000000	0.000000	0.000000	0.000000	0.000000
0.163461	0.000000	0.000000	0.000000	0.000000	0.000000
0.165443	0.000000	0.000000	0.000000	0.000000	0.000000
0.167424	0.000000	0.000000	0.000000	0.000000	0.000000
0.169405	0.000000	0.000000	0.000000	0.000000	0.000000
0.171387	0.000000	0.000000	0.000000	0.000000	0.000000
0.173368	0.000000	0.000000	0.000000	0.000000	0.000000
0.175349	0.000000	0.000000	0.000000	0.000000	0.000000
0.177331	0.000000	0.000000	0.000000	0.000000	0.000000
0.179312	0.000000	0.000000	0.000000	0.000000	0.000000
0.181294	0.000000	0.000000	0.000000	0.000000	0.000000
0.183275	0.000000	0.000000	0.000000	0.000000	0.000000
0.185256	0.000000	0.000000	0.000000	0.000000	0.000000
0.187238	0.000000	0.000000	0.000000	0.000000	0.000000
0.189219	0.000000	0.000000	0.000000	0.000000	0.000000
0.191200	0.000000	0.000000	0.000000	0.000000	0.000000
0.193182	0.000000	0.000000	0.000000	0.000000	0.000000
0.195163	0.000000	0.000000	0.000000	0.000000	0.000000
0.197144	0.000000	0.000000	0.000000	0.000000	0.000000
0.199126	0.000000	0.000000	0.000000	0.000000	0.000000
0.201107	0.000000	0.000000	0.000000	0.000000	0.000000
0.203088	0.000000	0.000000	0.000000	0.000000	0.000000
0.205070	0.000000	0.000000	0.000000	0.000000	0.000000
0.207051	0.000000	0.000000	0.000000	0.000000	0.000000
0.209032	0.000000	0.000000	0.000000	0.000000	0.000000
0.211014	0.000000	0.000000	0.000000	0.000000	0.000000
0.212995	0.000000	0.000000	0.000000	0.000000	0.000000
0.214976	0.000000	0.000000	0.000000	0.000000	0.000000
0.216958	0.000000	0.000000	0.000000	0.000000	0.000000
0.218939	0.000000	0.000000	0.000000	0.000000	0.000000
0.220921	0.000000	0.000000	0.000000	0.000000	0.000000
0.222902	0.000000	0.000000	0.000000	0.000000	0.000000
0.224883	0.000000	0.000000	0.000000	0.000000	0.000000
0.226865	0.000000	0.000000	0.000000	0.000000	0.000000
0.228846	0.000000	0.000000	0.000000	0.000000	0.000000
0.230827	0.000000	0.000000	0.000000	0.000000	0.000000
0.232809	0.000000	0.000000	0.000000	0.000000	0.000000
0.234790	0.000000	0.000000	0.000000	0.000000	0.000000
0.236771	0.000000	0.000000	0.000000	0.000000	0.000000
0.238753	0.000000	0.000000	0.000000	0.000000	0.000000
0.240734	0.000000	0.000000	0.000000	0.000000	0.000000
0.242715	0.000000	0.000000	0.000000	0.000000	0.000000
0.244697	0.000000	0.000000	0.000000	0.000000	0.000000
0.246678	0.000000	0.000000	0.000000	0.000000	0.000000
0.248659	0.000000	0.000000	0.000000	0.000000	0.000000
0.250641	0.000000	0.000000	0.000000	0.000000	0.000000
0.252622	0.000000	0.000000	0.000000	0.000000	0.000000
0.254603	0.000000	0.000000	0.000000	0.000000	0.000000
0.256585	0.000000	0.000000	0.000000	0.000000	0.000000
0.258566	0.000000	0.000000	0.000000	0.000000	0.000000
0.260548	0.000000	0.000000	0.000000	0.000000	0.000000
0.262529	0.000000	0.000000	0.000000	0.000000	0.000000
0.264510	0.000000	0.000000	0.000000	0.000000	0.000000
0.266492	0.000000	0.000000	0.000000	0.000000	0.000000
0.268473	0.000000	0.000000	0.000000	0.000000	0.000000
